Time (hrs),Mode,Load (%),Ambient Temp (°C),Motor Temp (°C),RPM,Current (A),Noise (dB),Vibration,Health (%),RUL (hrs),Status
2865,active,60.190025002314144,31.23583107412344,37.47309365928667,1459.4190035296917,3.0847270819075496,46.045472500466076,0.5112679346249069,52.51775860525065,121.61307040937584,Warning
2866,active,64.86585464404166,32.97759091930749,38.08894941500559,1463.4066205182592,3.2045514953374723,42.88635658561505,0.6319558801560213,52.22586562554203,178.92128025030155,Warning
2867,active,60.20572130554004,35.18902937567522,41.52946851164031,1449.7659766475833,2.9955034007168986,43.770359910229146,0.6748041251711048,51.84618744293952,136.5529804413811,Warning
2868,active,62.885549359172906,26.873639233942484,32.12768451689726,1444.321459071802,2.9120989783628666,45.00558662086735,0.4546243882388491,51.52280057429127,159.32248823106522,Warning
2869,active,41.11114323983122,26.423905042373075,31.33446818312974,1371.5369506522045,2.4558287122486386,45.75852254076473,0.5445328162175578,51.36636473595428,328.35420119846515,Warning
2870,stressed,74.14518355789305,30.786215439106,39.05093330721947,1521.9843070796567,3.515871140487266,49.849099930277504,0.8702658454884478,50.60576757726322,66.53425798270521,Warning
2871,stressed,91.0756015273731,30.571124962939535,38.341625579157935,1622.472438956102,3.810965062925388,50.80394814197255,0.7154994936067635,63.56979650765633,62.078948571281614,Warning
2872,stressed,78.98365318783912,36.75636382316877,45.11626438084702,1515.9756205960705,3.449639172467378,50.468702967249406,0.829909181661722,62.967204151921145,104.493864803677,Warning
2873,active,57.29590313786686,33.224744996395344,37.38478212602315,1450.5347247416264,2.8096890369624994,46.7635193328177,0.3438567740351618,62.8822223283838,739.9490821792778,Warning
2874,active,57.593056106109984,25.293030204842662,32.21706804868141,1451.6551675938258,2.8814159137033473,44.05504372922025,0.6002192653803254,62.75811062789924,505.6582931575476,Warning
2875,active,45.839782135874,33.224711819884874,37.691352862664516,1387.737778507733,2.6240629786509677,43.758379938341825,0.603162311287164,62.59109848608625,374.7697491130456,Warning
2876,active,64.69139724486568,36.1324904065019,40.75381171375177,1476.141332393625,3.1470798042325026,44.85182959524577,0.5170503278165846,62.14741821435913,140.07253009568544,Warning
2877,active,49.13758432264222,35.16605345150326,41.42249642529964,1410.4689488668153,2.79324186695407,44.848822326647635,0.5508447103797777,62.028330095893104,520.860778513264,Warning
2878,active,41.1897261686735,38.62666529136114,44.12066695866416,1343.199131593253,2.397496156307372,45.75081023885161,0.45041777631685487,61.646142416347544,161.29808917348635,Warning
2879,idle,27.942579282362498,26.047447944605885,29.022947503868192,1309.2874830245587,2.152644562668922,41.979804603169455,0.09092677177088876,61.661546582973074,161.29808917348635,Warning
2880,active,67.69551011661522,36.00782237452342,40.94742444953268,1496.6102351946008,3.0597449005972575,45.20490538869252,0.3622563350117104,61.50857302419823,402.08630508969776,Warning
2881,stressed,81.59535139384167,38.765767907797986,45.80314463019041,1568.4409740899455,3.625782881455137,51.10640631639116,0.8760919294378697,60.72823204787506,77.8226876333166,Warning
2882,active,55.65250295502006,29.670292651424724,32.501432805722175,1406.471701237114,2.7812804357507446,43.992290522229816,0.44549491955837145,60.657177225365054,853.6672822850644,Warning
2883,idle,26.24405803249171,30.798372530644468,31.756304707113365,1271.04812196658,1.7642449756600116,39.639081626990745,-0.012473105802755374,60.65067988957618,9334.699923225946,Warning
2884,idle,27.268324507906794,28.26107199613694,29.812914377351724,1269.0526735212657,2.0626750862329284,41.14994083060908,0.1536872162639845,60.52982537076458,500.84867298277516,Warning
2885,stressed,85.46711845656144,27.011609016565828,32.5580534449154,1573.671101203847,3.731286038302924,49.01724330715916,0.759441591692256,59.5916813634958,63.52082505647033,Warning
2886,active,55.07391278142194,35.2369146796739,40.87903646854132,1425.463331510867,2.8568522533064575,44.93789660019071,0.3879554140925568,59.32538732449629,222.78150704156673,Warning
2887,active,61.26488331130676,38.940656648115684,42.426167190081436,1470.3986300334295,3.1114825820034056,44.191487807250326,0.6132591308921872,59.06701851447615,228.6151277697642,Warning
2888,stressed,92.70791299546744,36.767811403297024,47.017138195275834,1644.1989464149601,4.050228766519512,50.56519720583753,1.008165518176968,57.784572160503615,45.05808136263069,Warning
2889,stressed,94.42627020026234,28.51188461377869,35.92793084410832,1609.284209664398,4.092065054560195,50.15683216653619,0.8143809895407881,56.64055998180562,49.510451930912645,Warning
2890,active,67.25956596350197,25.531885352886448,30.557751863174747,1505.874053699586,3.2260240239704423,45.08654764761798,0.5328985278904597,56.37842430062111,215.07344610952634,Warning
2891,active,65.28977063640986,27.640378108018055,33.09956663090966,1460.7127977881883,3.078786013408907,44.328850891924375,0.5469762689634108,56.00506078412276,150.0014283917587,Warning
2892,active,45.466833711333656,38.18447081082914,43.875240800414424,1383.0170997978034,2.5350073333417225,43.964769157180186,0.4180291198773247,55.90397230174732,553.0201956551249,Warning
2893,active,42.766589117281356,33.4973133674023,37.03050390200941,1356.4031008566487,2.4702386054555543,46.04399519133069,0.592879059831682,55.7291690180629,318.8107674148361,Warning
2894,idle,28.34471442969435,32.283108998004735,32.27076048868388,1319.8818803949694,2.1195914043212887,40.10280328501993,0.010864031924793696,55.68926645367183,1395.6312658976342,Warning
2895,stressed,93.90616341385376,36.792956544536985,44.35488917840652,1629.5567176281306,3.9443352289789666,49.07015228698479,0.9195205244352507,54.795435037084424,61.30399314704124,Warning
2896,active,55.05350792710626,38.96707001258018,45.44855425946535,1425.764601568383,2.8515343734298892,45.67055999119267,0.6219230137592039,54.539976589571964,213.49842653730067,Warning
2897,active,67.48783645279659,27.651544758000142,31.3022894981956,1470.669006643449,3.193308949809494,48.15894178458866,0.4738531437459068,54.182607254183516,151.61515521551186,Warning
2898,active,68.32610844164981,31.18772730651441,37.16465620932789,1494.1773189550704,3.3662180027535196,43.80602881697408,0.4233911575257275,53.68490014283933,107.86444259928209,Warning
2899,idle,21.643411855306447,32.5436431285341,35.70613007911374,1238.3789903022741,1.768208275124723,40.00212554215792,0.14673795697267888,53.68110636549653,14149.777784773509,Warning
2900,idle,28.564776938434235,27.929761158150388,29.49269467145677,1311.1826877164249,2.312127317610263,39.60738726791558,0.14799328107989457,53.77129609790048,14149.777784773509,Warning
2901,active,42.34135928055803,38.56093581299761,43.959346637147725,1363.787227796689,2.5355658729508703,45.47882118897983,0.45289464296151055,53.64155801060405,413.4603733446495,Warning
2902,idle,25.48587614549599,37.257946805745696,38.873146385915334,1314.0774185851908,1.9529549466493197,40.25494384142375,0.11754403445803367,53.74739247001658,413.4603733446495,Warning
2903,active,44.46146706700314,35.297791880866924,40.16789726991571,1381.2554861328615,2.3580086091708514,43.70193024874287,0.6825724547168516,53.474007836582224,195.59990320166267,Warning
2904,active,69.24894940711287,26.977497521274685,30.7213174945529,1466.8453642550114,3.1543268653067678,46.74005726919673,0.32081382597272845,53.09885961728246,141.5410146858598,Warning
2905,idle,24.46722124174005,28.248935231933835,29.293121049342286,1265.7957927359892,1.885940986579498,41.856133799405136,-0.019907531763754815,52.95462540617148,367.1433080840063,Warning
2906,stressed,88.86663514080198,25.0014635434289,32.899275763711785,1599.412194398821,3.767978128016845,50.4865899812466,0.8600189505446693,51.92798032108864,50.58026486037142,Warning
2907,active,49.77957102423249,32.36252283920475,37.73683190539461,1418.4893358126485,2.9004329622623817,44.82324581806519,0.4102047948133396,51.80326000064391,415.3554113389312,Warning
2908,active,67.68727792617467,38.085527916277776,44.59154063745346,1516.7921331738855,3.2137387966262407,44.781319384779486,0.4920088902328501,51.438035265029704,140.83940721738165,Warning
2909,active,61.940681442871565,31.910880334063872,35.23633144481857,1457.1730773027994,2.954216990498926,45.49668561930448,0.43328012015058875,51.16594774243676,188.04959247977794,Warning
2910,active,44.99502581213737,32.23800984316685,36.20138568198012,1386.0400178836408,2.56143745230423,44.223942613157185,0.5119535130304903,50.95914212228363,246.41081845141468,Warning
2911,idle,27.534985375862014,29.939739875084598,31.332593166357338,1299.4180901771417,2.023922276312751,40.1443373372497,0.09916019826656566,50.87667544906584,616.9361932996453,Warning
2912,active,44.710072340730186,35.634008537249336,41.49651327061798,1378.8538492720131,2.51499653643295,44.51222196849146,0.5841130941766808,50.7735793841228,492.48804415739255,Warning
2913,stressed,78.83220983076468,26.89552152042478,34.74503520427467,1555.6991188871607,3.4039109747983365,49.644591094419525,1.0070582669675765,50.09122051581833,73.40890965524528,Warning
2914,active,67.44425977760453,28.66348089516893,34.75024985970612,1500.6062436889802,3.1793219160241435,44.869606447796166,0.5904763901729013,61.86906430481593,164.61485364409023,Warning
2915,active,47.226780082351915,26.10888364837127,32.04835313565517,1390.1491558297676,2.7534934714722867,46.06756612065796,0.5693386703799018,61.6923687680213,349.14503154501125,Warning
2916,active,52.283028068568065,27.168198849674766,31.945912175984862,1432.6924158318923,2.744604402939078,46.25344282307761,0.44293013294689154,61.632483141595074,1029.169882985544,Warning
2917,stressed,92.31765269677504,33.62333684190995,41.1324528842492,1608.411606544857,3.7132527947171314,48.435816597661116,0.9297961556164457,60.598323372749086,58.59667451613443,Warning
2918,active,51.34496739093068,29.386171976646025,34.398513927284284,1369.9843282684565,2.7023764427953747,43.83519144213973,0.35008202820992496,60.525569888162266,831.9267486897133,Warning
2919,active,69.95488974407357,26.10441263491437,30.302228195696312,1483.7363148443264,3.3455947141214377,46.19652678668288,0.46355731483889373,59.95972447902065,105.9648510181944,Warning
2920,active,47.497283480501814,27.101027609938924,30.992840502000462,1368.1552889682139,2.4603630591257204,43.67047904168183,0.663199100711263,59.76652149581182,309.34574872072295,Warning
2921,active,47.367403985972054,25.278633936476826,29.58821290111337,1342.7125928534037,2.562316425731061,43.40958546323918,0.5059484939997163,59.73577205919136,1942.6623257038104,Warning
2922,stressed,96.3279488242434,27.599387296892427,35.55866121814724,1626.0490895519208,3.9442488525733035,49.92534592802858,1.0018924589135694,58.68031849197929,55.59725251294606,Warning
2923,idle,22.65213775387185,26.033241013280076,29.84691409707528,1270.7670964556926,2.028888288563366,39.513703389495454,0.16926513169503377,58.63338412237848,1249.2632716933817,Warning
2924,active,59.58586194341236,26.780207507930275,32.750811684548644,1428.566400618845,2.9350613861005495,45.954783096695,0.5616161230514795,58.34247051170736,200.54912651599827,Warning
2925,stressed,80.46024314522799,38.14595406616659,47.181900206481444,1585.2890679520603,3.627498293432179,46.944291050855796,0.8717653627622701,57.645524946170326,82.71166041748388,Warning
2926,stressed,95.4393315171657,29.420566225579385,36.969380910381254,1643.6812075231155,4.118989882755642,48.99990953852994,0.8859626664388576,56.486667408823145,48.7434094255715,Warning
2927,stressed,72.57586964620093,33.968645129931446,41.19311168565604,1513.9958766886405,3.3500455142869865,49.847776745320175,1.10509403797981,55.80985125802793,82.45939638475717,Warning
2928,active,45.250219878928355,26.52090907940811,31.160423852700905,1347.234603080384,2.659089210841285,46.007955901802006,0.3021059826203174,55.94186344769043,82.45939638475717,Warning
2929,active,65.26925694011075,36.76881223046842,41.067912609260354,1476.2754282487629,3.1598602460966507,44.061412126916814,0.2600151286544313,55.62565377172878,175.91382554174024,Warning
2930,active,53.22622948610375,34.37647282646685,39.55297851653133,1413.7484274956287,2.886506639810467,45.11489721348216,0.5153440953092,55.29878315832172,169.17636792713728,Warning
2931,active,62.314135323408564,28.407276225050346,30.772957977041415,1471.3906999931219,2.974258777340536,43.421971417278876,0.512657930672293,55.274033681707415,2233.341518412472,Warning
2932,idle,24.840186346694153,31.893376086657394,35.65353716181271,1295.8769416665773,1.993930526277339,40.307336314481255,-0.0950170784524399,55.26139117702196,4371.079351119482,Warning
2933,active,43.06961132533859,30.052537673398497,34.31187043674938,1360.0944066030752,2.622010782194787,44.45817693872868,0.4659060819443235,55.15806131644019,533.8056299107326,Warning
2934,active,65.53711498065539,38.16242917578108,43.90196046246483,1456.3934391242349,3.082092991535777,44.26227741224316,0.5055592146551747,54.86723003013947,188.6565600559419,Warning
2935,idle,21.49941543185557,25.18556774300398,26.840605675510314,1252.796963519071,1.7784970642454176,38.929169739785245,0.16091429242105776,54.77476635413654,592.3922638810071,Warning
2936,active,66.62771687595016,29.327326155744252,33.215698825263104,1473.159952013506,3.176713203493828,44.87213296318379,0.575436872593221,54.57124582841173,268.1363249926019,Warning
2937,active,60.652736241868396,38.12902305798425,42.69851376839189,1451.6608920580977,2.9244522076064,45.75687526546332,0.40736625326863496,54.36563859958169,264.41501550765776,Warning
2938,stressed,99.10713474177672,37.23039218575432,45.20911180559704,1644.7265670648426,4.152504527991573,49.61068027701469,0.8177923305038329,53.01578533956464,39.27522117396289,Warning
2939,idle,24.049310944662963,36.57113517764772,36.95419874027764,1268.3248732965528,1.9080565899464947,41.09560433722875,0.293319422151764,53.159415016343715,39.27522117396289,Warning
2940,active,44.62014116446338,37.78396640280879,41.66050939564938,1351.4468790811254,2.361206741969491,44.20415504047653,0.29091452026868847,52.98888036634812,310.72207535370194,Warning
2941,active,47.78304177835863,38.567123015661615,44.645952969401726,1405.555968603205,2.526375645610431,44.18001894463544,0.3066206719698255,52.71148070096841,190.0199866096318,Warning
2942,active,47.07830570203995,36.28494429080881,41.30063990408463,1400.43017451882,2.7494342466111403,44.97085364850943,0.5384237436271356,52.466275620735104,213.96895843599842,Warning
2943,active,54.279489834617785,36.149965439734345,40.246115193690684,1422.6017234511107,2.787699387812211,46.19924899841376,0.519959392308319,52.24420118268923,235.25535690829102,Warning
2944,active,60.30508892665084,38.20240537593456,42.98199599271855,1465.4674730527481,3.0436842872570633,44.03902093915276,0.401078861619062,51.91648303180244,158.41808850476835,Warning
2945,idle,20.26995991755202,35.1945303091125,37.343357038144134,1264.9616681235746,1.9720408523772008,38.2227865424192,0.10256598490987211,52.00126772279378,158.41808850476835,Warning
2946,active,62.14470933955862,38.41605583906603,44.425382944099745,1470.5565563451657,2.965791261828724,43.98520831130927,0.5312454856151725,51.8698029689635,394.55292356099704,Warning
2947,active,47.02488255021209,32.86242723193318,38.852932656355705,1369.4168415213162,2.679898062092896,44.65135490908287,0.5117957303203288,51.66128686641954,247.75682182880146,Warning
2948,active,49.11074869012484,35.10957717589172,39.69533451998977,1387.710651250015,2.7088627143565316,45.77288817827199,0.35197325431012183,51.470288409325505,269.4801266587528,Warning
2949,stressed,80.24228969746774,33.61495747431039,41.609421115144116,1550.2455618657445,3.485690246845709,49.35843309645047,0.6494965410518478,50.79814683629135,75.57655838334851,Warning
2950,stressed,73.16682463840898,26.59745630567543,35.99019042443046,1510.4966862809922,3.314285552748678,50.32826704545715,0.7957689767312751,50.33266726555329,108.13077614930877,Warning
2951,active,57.873233045776715,33.69965068471705,37.56240615583575,1430.4852101446463,3.042932462364919,45.356040443988086,0.35861687082896504,50.22227346016273,454.9374240926238,Warning
2952,active,60.68704949359956,30.798519534447486,34.37172450162331,1487.6502375391208,2.9634752672168085,46.580814906293234,0.4694436205357163,50.06170309225435,311.7742317238635,Warning
2953,active,59.01536073600752,34.51501705488874,40.314920646389886,1436.311320718143,2.884722012090313,44.918787990248866,0.36995203789660214,61.2442734263542,560.3476601931931,Warning
2954,stressed,72.76592104713522,38.4193928347656,46.65865701037616,1501.5176554515133,3.491248608768348,49.42988758378186,0.725774103051998,60.79418428305155,135.07143015483047,Warning
2955,active,69.51618953634433,25.99346482698296,32.39437960315226,1500.3314677316996,3.288399175132337,46.09439478494621,0.5871576502298157,60.479706152120464,192.31768509007583,Warning
2956,active,40.962734337384575,25.320447446454438,29.558593902444013,1348.0669475965303,2.317586505115603,43.535547944875184,0.557859253491539,60.1462643055503,180.38007204021898,Warning
2957,stressed,92.40205359224164,34.697126516433585,43.08931082647527,1623.6273898850934,4.058407555397775,47.92203874182786,0.8693014758075006,58.9894550618892,50.993243168768345,Warning
2958,active,48.483421506327986,35.190331892691724,40.28200327552949,1400.2090741408424,2.698787994573688,45.3687963079583,0.5598912719045576,58.907501356454446,718.7899686043105,Warning
2959,stressed,87.69738978643899,28.608053537901238,36.78879743282946,1592.7581473405012,3.685946848507624,51.37973521108657,0.953383769974804,58.09318468597399,71.33979542835343,Warning
2960,idle,21.15402069623569,26.751545360680193,27.371197039702736,1243.5117260215961,1.7782154167124529,39.43523656119935,0.1293050188818442,58.10986862697847,71.33979542835343,Warning
2961,active,60.64376810752261,35.54404340318567,39.56769165212741,1462.5086001816069,3.0237372207650637,45.93744751515154,0.4724052277195991,57.81863783796112,198.5320234616996,Warning
2962,active,62.886240982206516,30.099593545510196,35.41713630252921,1454.1703403023118,3.0448129927620378,44.26357201623473,0.7022174858828605,57.473153217851014,166.3551714676441,Warning
2963,stressed,97.78682971591914,33.89860067273495,41.90269911018547,1620.7037338404907,4.243259618106197,49.392153869212144,1.083001628611515,56.04091861919047,39.12830947639519,Warning
2964,stressed,95.70793548651321,30.886757708522115,36.38995959140303,1610.9126812912766,4.041877348695634,47.96921700187511,0.9600884448841405,54.91038938520569,48.57051700614842,Warning
2965,active,54.81102090538062,26.633402623400908,31.946360748837158,1436.1522629757499,2.6340256754744216,43.726510983765344,0.46649117007766555,54.98868478328929,48.57051700614842,Warning
2966,active,41.109684860296525,35.31112999119843,41.20042477663414,1362.7065929863136,2.502954029866001,43.61012426719564,0.514482385479938,54.972994981449865,3503.7405535185535,Warning
2967,active,69.09617017072806,37.911959608267885,42.604817099029944,1517.4119290786718,3.2903246688596313,44.33094606528397,0.585250127595504,54.639509392470096,163.84368979669583,Warning
2968,stressed,96.30842265819,26.475317585352183,35.038615381216836,1619.2180882013429,4.054403709468782,49.66855354039164,1.0227461092279537,53.22310475029635,37.57620044835152,Warning
2969,active,48.05402275823887,37.61707274058227,42.82031461446071,1395.2921181582858,2.7719567730401318,44.63892323474935,0.5115154803837776,53.04202239916915,292.91657673425385,Warning
2970,active,51.01406674911139,28.95092396677529,33.61648107477747,1389.1577441112813,2.8626193702255267,44.16199297975849,0.5786798592117246,52.882995332640114,332.54084657963375,Warning
2971,idle,21.454075830558388,25.89622907985289,28.083065317384367,1257.733158380449,1.9922386394132674,37.73939970307242,0.08037951031768951,52.76652661356022,453.0532063065288,Warning
2972,active,51.249215084462875,31.467005173759837,35.272273440002145,1406.5046384473603,2.6649417396132415,45.89661358982515,0.4786154152058669,52.616304968857385,350.2578145309463,Warning
2973,active,50.71294690467364,25.529749128923253,30.20501077420231,1397.287556499227,2.6362630373837925,45.98918488397604,0.4375904949611054,52.52917617749966,602.8911380375764,Warning
2974,active,65.29766425937959,27.901278987153248,33.2200202333105,1463.0867503617073,3.2344281221924622,45.53767033983841,0.5177974834187254,52.2317930971394,175.6380794558497,Warning
2975,idle,22.8893871739897,26.11895438999688,27.687637539415388,1245.9694567530319,1.8827547703599954,40.892102040447,0.18763711898340235,52.30612394794894,175.6380794558497,Warning
2976,stressed,95.26203294962528,30.66353027721628,40.569434831745724,1621.567051719184,4.127012459131975,47.737190037309205,0.7741853271818009,51.09519949934987,42.195200169971116,Warning
2977,idle,26.230495000800126,31.588775923080966,33.67989695241449,1290.120670313449,2.0834980147098165,39.97097359383941,-0.00032080198636522117,51.090593575206675,11092.36539440786,Warning
2978,active,61.074830754825626,26.30517588711014,30.667260548701126,1465.4420336500361,3.1033864195652328,45.00498130393959,0.31743649129830004,50.832581699409744,197.0164417525389,Warning
2979,stressed,70.20384782197428,27.00120434161117,36.71598927527713,1497.8291462595287,3.5770430995063314,50.652535696352196,0.8790044923267943,63.83760784949731,73.39810061408448,Warning
2980,active,49.97447612277823,33.0572613466616,39.08340374989756,1438.3764991768332,2.490310936299009,44.71259099017429,0.4894661877208474,63.66082410412365,360.1056418935252,Warning
2981,active,55.85346602038227,34.847169757453635,40.722398386616696,1461.3942074651443,2.8926472282999347,45.45142381879623,0.5328235566160255,63.562256709880806,644.8608812086661,Warning
2982,active,51.766612508587926,37.17144839023383,42.98973514899534,1390.3711134490932,2.7245479647924973,44.36325637706119,0.5087961558617943,63.33800008467821,282.43535738334,Warning
2983,stressed,79.49633615146794,36.045641015714466,43.72956126631068,1521.5119417201745,3.4491617025728822,50.99416804630132,0.8030442656683778,62.61254846197866,86.30837192008092,Warning
2984,active,46.600800916351545,38.16776816089126,43.992012215644515,1379.5425190050087,2.87445887910226,46.89811701581851,0.4684789819594308,62.32779680080449,218.88475222162356,Warning
2985,stressed,93.50486772944048,25.551337369429888,33.0992027803349,1664.5092309093295,3.897260935750355,49.944976452081654,0.9022448919705428,61.09307559359589,49.47924700484582,Warning
2986,idle,25.85646327090464,25.046470548672747,27.044132650858174,1253.2016405465652,2.025354139094733,39.02964990860768,0.24359891241690712,61.31615196459083,49.47924700484582,Warning
2987,active,69.92362501402802,39.80307492023281,43.34710987779819,1500.5101139807723,3.0760966857256524,42.845616293659276,0.4160648041707367,61.10279821866002,286.39196350681834,Warning
2988,active,48.84648317982992,39.91306317883522,44.214853096498196,1416.218312093991,2.661335311768708,46.29240690091155,0.4620213405323323,60.77212503690415,183.7830474010774,Warning
2989,stressed,76.70800682161196,28.709300218711714,37.31538540159205,1506.2272820242915,3.5348156040334864,50.26208341470015,0.9777312887285853,60.152011150024734,97.00155475105792,Warning
2990,idle,28.91542873923946,39.03194106261728,41.24685934975867,1324.9700833541067,2.0850656258449347,40.99182671433812,0.06758909170008973,60.06046368278335,656.0581684299533,Warning
2991,stressed,83.37762855206131,39.030535242033935,46.12206520773255,1579.3687884492508,3.7366225107463076,49.20698667320984,1.0074337877677029,59.21246984810928,69.82653343330918,Warning
2992,active,61.5612697919255,27.92949603885812,34.211107150383974,1452.0374263834,3.162437539124997,45.397616834053196,0.5851943778396264,58.861624495474665,167.7708541768133,Warning
2993,active,46.069730843255094,33.17956258597011,37.34280689486752,1406.0181619459324,2.380692093139202,44.64524818037115,0.4068291405800378,58.83377395812014,2112.482542408163,Warning
2994,idle,26.669038308661737,33.37796191121541,36.03287700990293,1327.764446997579,1.8622771316039677,38.69881586747143,0.010688576838459987,58.632437782728665,291.21660659702286,Warning
2995,stressed,79.09020102302547,28.46301348701759,36.5842581823135,1554.7582579740367,3.448788842379382,48.8668039870299,0.8601461247009928,58.12372296129519,114.25600456757172,Warning
2996,idle,28.875718449877596,38.11223031906691,39.80778724822759,1309.5288280077077,1.9762075786985158,39.2797200158791,0.15816701162790064,58.13532973154687,114.25600456757172,Warning
2997,active,57.658724197819424,36.54862448769809,42.350018811481476,1440.2490818885246,2.987265566609198,44.73258719411145,0.47252324056245215,57.92439563656324,274.6089750974581,Warning
2998,active,57.515884093857586,30.00202809677212,35.21348704182387,1449.2350094648125,2.643895473367998,44.952898292106454,0.41441184936223674,57.66818112456347,225.0777314464297,Warning
2999,stressed,99.29725095661487,35.053047723346026,44.55441022816626,1655.699508515332,4.202341069779502,49.56806703065897,0.9397208310131647,56.216690408421854,38.73031345171695,Warning
3000,active,53.7113035916263,26.50278106498705,30.92441767799963,1452.5538627828569,2.9583338833678727,46.06304748398283,0.3509688977845842,56.133970408429256,678.6021568357322,Warning
3001,active,65.10877471731007,33.27529299062686,39.139450102910914,1480.3798000134543,3.152591474915472,45.23378429633656,0.3194366708377455,55.89133686811488,230.35288854004241,Warning
3002,active,60.46973735823974,26.878388993998502,33.01777735240508,1444.091290046517,3.010011432760799,43.39900755532461,0.645931081335376,55.87093832689457,2738.9673469033764,Warning
3003,active,61.84931326143477,37.98965975564417,44.10340148787729,1482.534802284376,2.974978298711571,44.086838443673344,0.6061519786256429,55.63106354215393,231.91709625630438,Warning
3004,active,69.04473850634923,37.97828760283093,43.972600984539056,1477.321258740409,3.2182061670327906,46.68909313107739,0.5411667328215903,55.05873416701604,96.2011327022151,Warning
3005,stressed,89.74464055458154,28.312605584270774,37.09976710228894,1577.4300795863444,3.6943570800773777,50.726823960180866,1.043444516963449,54.189183473751804,62.31860188660092,Warning
3006,stressed,72.57581771878802,29.615469278308602,39.32631793455497,1509.957338057221,3.3706976592079143,51.69395722644033,0.864641518697179,53.53159295917619,81.40566473000844,Warning
3007,idle,22.546923822470692,36.71539615462362,38.061368545278754,1260.5655960405206,1.744491854502901,40.18539708837651,0.1068097487203093,53.406984823353035,428.59950091181196,Warning
3008,active,69.9772174067332,39.293832153331586,45.26185242805473,1512.7449350835918,3.3544683230489545,45.394255692781016,0.4926745886247659,53.026859181267575,139.4982429765831,Warning
3009,idle,24.16510878042127,31.90696693567946,34.51652290467527,1288.2543089702997,1.9923693096374295,39.873013565720086,0.20745586084459863,52.89867935239856,412.6911372806928,Warning
3010,active,50.901178785403886,39.750289220533396,44.01879180358687,1393.9235059457721,2.6426215911926993,45.567621975115884,0.34170419227852467,52.55378135284155,152.37485117437984,Warning
3011,active,45.06131370270846,33.6956085864684,37.92864697968636,1365.4019124286244,2.3306826533697973,45.605806649401536,0.4312164806657721,52.57600597012215,152.37485117437984,Warning
3012,active,49.44136250352237,30.140772685403483,34.722559173198384,1373.5044787142401,2.877478842820538,42.615255382831016,0.454938085021351,52.30751395656652,194.81962708633506,Warning
3013,active,58.36781022630204,26.345029101461744,31.451936030753,1429.8450275073178,3.1040437531563763,43.88112298589022,0.26487760586516806,52.2057171662583,512.8424679029031,Warning
3014,active,57.70442743038551,27.956990827870758,32.83906644832189,1449.8041307716594,2.981307284582662,44.363719650274795,0.4510916506204453,52.058147199921514,352.76925577873334,Warning
3015,active,56.886162264820214,35.07242882937386,39.687100053720634,1462.8061148117788,2.990662805178788,44.93641660507845,0.3980638513014335,51.710170897157866,148.6025642736953,Warning
3016,active,50.71055932265624,39.60052924360183,44.50688195826361,1400.4163104597924,2.5160705089220645,46.260839816534656,0.49495465107826825,51.50313897054132,248.76906577763688,Warning
3017,active,44.72942988843481,35.39072714041447,38.97647402438583,1382.0792587867356,2.6300485427042903,46.01963649066932,0.48390832733451794,51.37347070969456,396.19156125187067,Warning
3018,idle,21.376861317199417,28.905078758485132,30.182522670024635,1256.6258556228333,1.8203715332768085,39.17469618417783,-0.014378475380290467,51.16804672301367,249.08506328669117,Warning
3019,active,45.34322967875307,30.663190819136908,35.55443472687833,1389.1747135950864,2.7375061654451165,45.962588213984226,0.4279811988323956,51.016414811866085,336.4490655414355,Warning
3020,active,63.278466631175036,32.36502955319143,36.191329910413934,1478.1312600561535,2.9535456781208524,46.68403762743133,0.456968547524901,50.6451185157125,136.40081799998077,Warning
3021,active,54.564164507192004,36.03823137861039,43.2672751031342,1412.0297419393037,2.8564024824048513,44.819841033353434,0.4598433036414407,50.482479457210694,310.39579251284954,Warning
3022,active,52.90737989616239,29.12833838768929,33.01785926593305,1422.8116150771907,2.8863285285446136,45.7406840039236,0.5342375089627507,50.20875997524209,183.43144453634963,Warning
3023,active,68.84307927700343,27.892357258950202,32.039450191809294,1497.2964079740457,3.3445688926745403,44.41376442560027,0.5118986421395006,62.78424841779772,132.46051471716132,Warning
3024,idle,27.48300278386398,32.17409578972087,35.025643924985395,1296.5524080955456,1.852820710119376,40.172837326767585,0.084498657107543,62.76430805063685,3147.6004200068473,Warning
3025,active,66.00803961837396,26.85367143445583,31.690014323885958,1456.5889960007453,3.0714643263214616,44.931982512094216,0.6114355778190461,62.53916154874845,277.77096701128545,Warning
3026,stressed,99.89339252044414,36.05582119454717,43.46529662470775,1643.4678816956568,4.374910975141946,49.703177610832164,0.8871210476146419,60.92051215758101,37.63663242330832,Warning
3027,active,58.43826246341321,28.45469130645136,33.33944652439962,1432.398170538301,2.9501408121984225,45.444372964417795,0.6942557589035392,60.559328657736444,167.66914514034488,Warning
3028,active,59.42268696875898,29.13109570089619,34.999818957070154,1437.5402132521058,3.0426309938679674,46.643436151291894,0.4235028790787558,60.19711817003204,166.19374704345597,Warning
3029,active,65.6851391335376,36.54860549517494,41.79007529231009,1489.9650720784282,3.187184656831345,45.513436186348,0.4088526349876277,59.84171958287021,168.3791712869735,Warning
3030,idle,29.62981777652161,29.650134468548814,31.814137962188372,1291.0039698974003,1.9659116427802397,39.4908554505631,0.1269456392198058,59.78188207603415,999.0704031138608,Warning
